,Name,URL,Phone,Latitude,Longitude,Address,City,State,ZIP,Vertical,Rating,Review Count,Yelp ID,Review1,Review2,Review3,Vertical1,Vertical2,Vertical3,Reviews,polarity,subjectivity,Word1,Word2,Word3,Word4,Word5
153,Rosaria's Pizza,https://www.yelp.com/biz/rosarias-pizza-san-diego-3?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195827097,32.75402,-117.05956,6305 University Ave,San Diego,CA,92115,"Pizza, Sandwiches, Italian",4.0,135,oQx8-j09mApXMMKuEicEUQ,Ordered on 4/4. Delivery was quick and delivery driver was kind. Pizza was delicious. Grateful for the service.,"This is a family owned business, the dad does deliveries and all maintenance, the Son contributed all the comic posters that cover the walls, and the...",I randomly ordered a pizza from here on my way to work.  I have driven by this place a number of times and this time decided to stop in.  I ordered over the...,Pizza,Sandwiches,Italian,ordered on  delivery was quick and delivery driver was kind pizza was delicious grateful for the service this is a family owned business the dad does deliveries and all maintenance the son contributed all the comic posters that cover the walls and the i randomly ordered a pizza from here on my way to work  i have driven by this place a number of times and this time decided to stop in  i ordered over the,0.3366666666666667,0.6799999999999999,ordered,delivery,time,pizza,decided
154,Long Island Mike's Pizza,https://www.yelp.com/biz/long-island-mikes-pizza-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18585697499,32.8322061240437,-117.121332391267,5250 Murphy Canyon Rd,San Diego,CA,92123,Pizza,4.0,542,d1xJqQ7ftOhoHkjrD9V8xg,I have been coming to Long Island Mike's for years.  Usually just for a lunch special  Now our kids go to school in the neighborhood and we have been...,"I can't say enough good things about this place, I am allergic to gluten, and ridiculously so at that. Pizza is one of the things I've just found overall...","I've unknowingly passed by Long Island Mike's Pizza many times in the past while going for Mexican food and frozen yogurt in the same plaza...

Finally had...",Pizza,None,None,i have been coming to long island mikes for years  usually just for a lunch special  now our kids go to school in the neighborhood and we have been i cant say enough good things about this place i am allergic to gluten and ridiculously so at that pizza is one of the things ive just found overall ive unknowingly passed by long island mikes pizza many times in the past while going for mexican food and frozen yogurt in the same plazafinally had,0.05198412698412699,0.3830357142857143,island,ive,long,mike,pizza
155,The Philadelphia Sandwich,https://www.yelp.com/biz/the-philadelphia-sandwich-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18586930047,32.8792,-117.16743,6904 Miramar Rd,San Diego,CA,92121,"Pizza, Cheesesteaks, Sandwiches",4.5,140,sCTMdRbFW7OHuIp2GT8UHg,Love their Philly cheesesteak sandwiches. I've ordered them for delivery recently through doordash and they are the best ones I've had in San Diego.,Amazing ! I got the joes special with jalapeño. It was great they're only doing pick up right now but it is totally worth it. They've definitely gained a...,I wish I lived in the area because if I did this would be my new spot. Came here the other day as I was randomly close by and craving a philly cheese steak...,Pizza,Cheesesteaks,Sandwiches,love their philly cheesesteak sandwiches ive ordered them for delivery recently through doordash and they are the best ones ive had in san diego amazing  i got the joes special with jalapeño it was great theyre only doing pick up right now but it is totally worth it theyve definitely gained a i wish i lived in the area because if i did this would be my new spot came here the other day as i was randomly close by and craving a philly cheese steak,0.258016983016983,0.5258991008991007,ive,philly,sandwich,pick,worth
156,Mattarello Cooking Lab,https://www.yelp.com/biz/mattarello-cooking-lab-san-diego-5?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18587170173,32.7107024,-117.1593789,518 6th Ave,San Diego,CA,92101,Italian,4.0,94,5lZEJRCK-FDPrzkejxI4yg,We stumbled upon this spot while looking for some fresh food in the Gaslamp district full of burgers/fries/bar vibes.  The restaurant is small and welcoming...,"Hand made pasta, this is the real deal. They have seperated seating's, but also do classes in pasta making.
All Al la carte, so if you want salad, it's...",We had the best time cooking with Fransisco! We came down to San Diego for a bachelorette party and booked through Airbnb. Lucia was very informative and...,Italian,None,None,we stumbled upon this spot while looking for some fresh food in the gaslamp district full of burgersfriesbar vibes  the restaurant is small and welcoming hand made pasta this is the real deal they have seperated seatings but also do classes in pasta makingall al la carte so if you want salad its we had the best time cooking with fransisco we came down to san diego for a bachelorette party and booked through airbnb lucia was very informative and,0.2349206349206349,0.376984126984127,pasta,seating,time,bachelorette,small
157,Tony's Giant Pizzeria & Grill,https://www.yelp.com/biz/tonys-giant-pizzeria-and-grill-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18582687700,32.83562,-117.18681,4973 Diane Ave,San Diego,CA,92117,"Pizza, Sandwiches",4.0,255,753amSva2sVGV2RuwmRDQA,Tony's Pizza donated pizza to our work during this time of COVID. They are so generous! Their pizza is thin crust and tasty! Everyone needs to check it out!,I'm so glad I let that oil change Groupon fall by the wayside because it gave me the opportunity to swap and enjoy this place! Pizza and wings are some of...,"We ordered the Giant pizza and it was great! The pizza itself was massive and it was very flavorful! We highly recommend Tony's , and we look forward to...",Pizza,Sandwiches,None,tonys pizza donated pizza to our work during this time of covid they are so generous their pizza is thin crust and tasty everyone needs to check it out im so glad i let that oil change groupon fall by the wayside because it gave me the opportunity to swap and enjoy this place pizza and wings are some of we ordered the giant pizza and it was great the pizza itself was massive and it was very flavorful we highly recommend tonys  and we look forward to,0.2075,0.7424999999999999,pizza,tonys,wing,change,im
158,Leucadia Pizza & Italian Restaurant - Point Loma,https://www.yelp.com/biz/leucadia-pizza-and-italian-restaurant-point-loma-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192952222,32.74319,-117.23453,4161 Voltaire St,San Diego,CA,92107,"Pizza, Italian, Sandwiches",3.5,51,ozgjht2XQVT4evZsnbz-kQ,We have been living in Ocean Beach for just over a year and we have ordered Leucadia Pizza on countless occasions. I don't know what it is about their pizza...,"In a world of decent but not remarkable pizza in San Diego- I have to say this is some of the best 'Za I've had in a-while! 
All on that perfectly chewy...",We live in Point Loma and it took us about a year before we finally tried this place. So good. Amazing crust. Love the ability to customize. Always great pizza!,Pizza,Italian,Sandwiches,we have been living in ocean beach for just over a year and we have ordered leucadia pizza on countless occasions i dont know what it is about their pizza in a world of decent but not remarkable pizza in san diego i have to say this is some of the best za ive had in awhile all on that perfectly chewy we live in point loma and it took us about a year before we finally tried this place so good amazing crust love the ability to customize always great pizza,0.4116391184573003,0.6878787878787879,pizza,year,ocean,place,diego
159,Cucina enoteca Del Mar,https://www.yelp.com/biz/cucina-enoteca-del-mar-del-mar-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18587044500,32.9810134249869,-117.248989232541,2730 Via De La Valle,Del Mar,CA,92014,"Italian, Wine Bars, Pizza",4.0,1071,REs-IYie1ERpX21kkYE8Pw,"Cucina Enoteca reopened on 3/25, for takeout only, in the evenings. Their website has the special takeout menu. They are also offering 10% off of wines from...",WOW...... just got your email for Cucina Enoteca Del Mar and  Newport Beach with your special menus to pick up or have delivered..... THANK YOU!!!!!!!...,"Overall good pastas and good pizza worth a trip.

Been here to eat before Coronavirus and post Coronavirus shutdown.  Liked it both times.  They closed for...",Italian,Wine Bars,Pizza,cucina enoteca reopened on  for takeout only in the evenings their website has the special takeout menu they are also offering  off of wines from wow just got your email for cucina enoteca del mar and  newport beach with your special menus to pick up or have delivered thank you overall good pastas and good pizza worth a tripbeen here to eat before coronavirus and post coronavirus shutdown  liked it both times  they closed for,0.30142857142857143,0.5342857142857141,menu,coronavirus,special,good,enoteca
160,Petrini's,https://www.yelp.com/biz/petrinis-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195950322,32.7198907196092,-117.168416976929,610 W Ash St,San Diego,CA,92101,"Italian, Pizza, Venues & Event Spaces",4.0,347,zObFGk1bKpnzRSGzHF3GcA,After a long day of travel I checked into the Westin around 8 PM. Being a downtown (and adjacent to the courthouse district) there is nothing open this late...,"EXTREMELY DISAPPOINTED in the taste, quality, and value for my money!  Takeout tasted disgusting!  The Fettuccine Alfredo had zero flavor until I added the...",Decent gelato--looking forward to coming back for a complete meal sometime for a full review :),Italian,Pizza,Venues & Event Spaces,after a long day of travel i checked into the westin around  pm being a downtown and adjacent to the courthouse district there is nothing open this late extremely disappointed in the taste quality and value for my money  takeout tasted disgusting  the fettuccine alfredo had zero flavor until i added the decent gelatolooking forward to coming back for a complete meal sometime for a full review ,-0.16481481481481483,0.5407407407407407,disappointed,fettuccine,taste,tasted,value
161,Hungry Lu's Italian Deli & bakery,https://www.yelp.com/biz/hungry-lus-italian-deli-and-bakery-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192234722,32.75139,-117.24509,4920 Voltaire St,San Diego,CA,92107,"Desserts, Sandwiches, Bakeries",4.5,456,hbrGiFmzoaDUoVFJ8Gk1PA,"a short walk to robb field!

open 10 - 3 these days. call ahead but they are pretty fast. 

authentico!

well priced torpedo special and can always make any...",I really would love to give this place 5 stars but my one complaint is that they don't always have cookies and cannolis. I've gone in the past to get the...,"It's pretty sad to see my neighborhood of little Italy NOT have a classic spot like this, does it really deserve it though? Not really. 

This place has...",Desserts,Sandwiches,Bakeries,a short walk to robb fieldopen    these days call ahead but they are pretty fast authenticowell priced torpedo special and can always make any i really would love to give this place  stars but my one complaint is that they dont always have cookies and cannolis ive gone in the past to get the its pretty sad to see my neighborhood of little italy not have a classic spot like this does it really deserve it though not really this place has,0.056164965986394554,0.48486394557823137,really,pretty,place,spot,robb
162,Brothers' Giant Pizza,https://www.yelp.com/biz/brothers-giant-pizza-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16199062121,32.7942102,-117.0976081,6690 Mission Gorge Rd,San Diego,CA,92120,"Pizza, Pasta Shops, Sandwiches",4.0,219,SLpzR8GBtklcMoBKratEGw,"I love their pizza, good pizza at a good price. Pick up is usually ready in 15 min. My daughter loved their Valentine's heart shape pizza","Was unsure about mozzarella on a Philly cheese steak... but it was awesome!
Great bang for your buck. Wasn't expensive and was a perfect portion of food....","This is perfect the veggies are just right, fresh not oven baked. I love when the veggies have a little fresh crunch! 
I got the Supreme",Pizza,Pasta Shops,Sandwiches,i love their pizza good pizza at a good price pick up is usually ready in  min my daughter loved their valentines heart shape pizza was unsure about mozzarella on a philly cheese steak but it was awesomegreat bang for your buck wasnt expensive and was a perfect portion of food this is perfect the veggies are just right fresh not oven baked i love when the veggies have a little fresh crunch i got the supreme,0.4229395604395604,0.648901098901099,pizza,love,good,veggie,perfect
163,Regents Pizzeria,https://www.yelp.com/biz/regents-pizzeria-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18585500406,32.8734232036217,-117.218049246696,4150 Regents Park Row,San Diego,CA,92037,"Pizza, Italian, American (Traditional)",4.0,1210,W0r0OrTWNlfP_iR9D9wddw,"I've been to Regents soooo many times. Dine in, take out. I've thoroughly enjoyed their pizzas by the slices and whole pies both NY and chicago style, as...",Quarantine life has us ordering food for pickup and trying new places. I was craving deep dish pizza for awhile and decided to try this place. We ordered...,"Came here during quarantine 2020 lol. They have a great set up. Order your food ahead, and walk in to pick up. Great way to socially isolate! Only thing is...",Pizza,Italian,American (Traditional),ive been to regents soooo many times dine in take out ive thoroughly enjoyed their pizzas by the slices and whole pies both ny and chicago style as quarantine life has us ordering food for pickup and trying new places i was craving deep dish pizza for awhile and decided to try this place we ordered came here during quarantine  lol they have a great set up order your food ahead and walk in to pick up great way to socially isolate only thing is,0.37696969696969695,0.572121212121212,great,food,ive,quarantine,pizza
164,La Bella Pizza Garden,https://www.yelp.com/biz/la-bella-pizza-garden-chula-vista-3?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16194268820,32.63856,-117.07846,373 3rd Ave,Chula Vista,CA,91910,Pizza,3.5,812,bpPg_ILwgxHd_fqGQhmtRw,"Thank you La Bella's!! You guys are awesome!! I placed an order for delivery, it showed up early and still piping hot.",Why hadn't I come sooner?! La Bella Pizza Garden is a gem located in Downtown Chula Vista. I first visited this restaurant with friends of mine and they...,Johnny  is the bomb. The best  !  The menu here is awesome as they are the real thing. Several dining rooms and the bar in the back. My small pizza is the...,Pizza,None,None,thank you la bellas you guys are awesome i placed an order for delivery it showed up early and still piping hot why hadnt i come sooner la bella pizza garden is a gem located in downtown chula vista i first visited this restaurant with friends of mine and they johnny  is the bomb the best    the menu here is awesome as they are the real thing several dining rooms and the bar in the back my small pizza is the,0.35500000000000004,0.4483333333333334,pizza,awesome,la,guy,come
165,Pizza Nova,https://www.yelp.com/biz/pizza-nova-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192260268,32.725019,-117.225488,5050 N Harbor Dr,San Diego,CA,92106,"Pizza, Sports Bars, Italian",4.0,707,12ondSas4iHPtgjUG_odDQ,"This review is for happy hour, which ends at 6pm on Mon to Fri. A really good deal is the mini pizza, which is 8 inches, for $7.50.  Meatballs were really...","Haven't had a chance to write a review yet for these guys, so wanted to get it in and let them know how much I appreciate their amazing food and...","Cool spot.
As with the rest of stuff around a little pricey, but solid quality fare.
Had to call ahead for 30 min wait and place was hopping for a Sunday...",Pizza,Sports Bars,Italian,this review is for happy hour which ends at  on mon to fri a really good deal is the mini pizza which is  inches for   meatballs were really havent had a chance to write a review yet for these guys so wanted to get it in and let them know how much i appreciate their amazing food and cool spotas with the rest of stuff around a little pricey but solid quality farehad to call ahead for  min wait and place was hopping for a sunday,0.3328125,0.5187499999999999,really,review,rest,wait,little
166,Mangia Mangia Mobile,https://www.yelp.com/biz/mangia-mangia-mobile-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18587365733,32.80795,-117.13692,,San Diego,CA,92123,"Italian, Food Trucks",4.5,208,nJE9mU8yPzf8LLO_UEvYDw,"Mangia Mangia is an amazing catering company for any occasion!  We have proposed all sorts of requests on cuisine, service and presentation and they are...","I saw this cool looking green truck at the Liberty Station Artwalk on Sunday. 

The menu was intriguing and I had the lasagna sourdough sandwich and brussel...",Best Italian catering in San Diego! Mangia Mangia catered our wedding and the food was delicious! Our guest were happy and said that been the best wedding...,Italian,Food Trucks,None,mangia mangia is an amazing catering company for any occasion  we have proposed all sorts of requests on cuisine service and presentation and they are i saw this cool looking green truck at the liberty station artwalk on sunday the menu was intriguing and i had the lasagna sourdough sandwich and brussel best italian catering in san diego mangia mangia catered our wedding and the food was delicious our guest were happy and said that been the best wedding,0.5388888888888889,0.5388888888888889,mangia,catering,wedding,best,artwalk
167,Alfredo's Pizzeria,https://www.yelp.com/biz/alfredos-pizzeria-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195397206,32.7481702823821,-117.150790572387,1417 University Ave,San Diego,CA,92103,Italian,4.0,24,pXKqmwQ5Xi3erBWk0YIJZg,"Takeout Order: manicotti (came with small side salad & garlic bread), meat lovers pizza, vegan pizza with tomatoes & basil, French fries, mozzarella sticks,...","Looks and tastes great. Fast and hot delivery, very yummy! Fresh cracked pepper and Parmesan.","I came in here on a random Saturday night after yelping ""breadsticks"" to satisfy my pregnancy craving. There was a large party in the corner enjoying...",Italian,None,None,takeout order manicotti came with small side salad  garlic bread meat lovers pizza vegan pizza with tomatoes  basil french fries mozzarella sticks looks and tastes great fast and hot delivery very yummy fresh cracked pepper and parmesan i came in here on a random saturday night after yelping breadsticks to satisfy my pregnancy craving there was a large party in the corner enjoying,0.17142857142857143,0.49285714285714277,came,pizza,order,great,saturday
168,Lupi Vino Cucina Bar,https://www.yelp.com/biz/lupi-vino-cucina-bar-la-jolla?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18584546421,32.8127422,-117.268885,5518 La Jolla Blvd,La Jolla,CA,92037,"Italian, Bars",4.0,158,qnAkfgn3vpXGHOoJVDt3wA,"Just had some to go Clam Linguine and garlic bread

Fantastic",Wow!  What a wonderful dining experience.  Quaint Italian Bistro with a nice vibe. The service was impeccable and the food AMAZING!  The appetizer Calamari...,"My first visit, and right off met Manolo, the new general manager, and his wife Lola, the waitress. Very friendly couple and was intrigued to hear of all...",Italian,Bars,None,just had some to go clam linguine and garlic breadfantastic wow  what a wonderful dining experience  quaint italian bistro with a nice vibe the service was impeccable and the food amazing  the appetizer calamari my first visit and right off met manolo the new general manager and his wife lola the waitress very friendly couple and was intrigued to hear of all,0.38723435655253835,0.647599370326643,experience,amazing,bistro,just,wow
169,Pizzeria Bruno Napoletano,https://www.yelp.com/biz/pizzeria-bruno-napoletano-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192601311,32.7543099,-117.14588,4207 Park Blvd,San Diego,CA,92103,"Pizza, Italian",4.0,649,z2mCFO7pNFtMfzFz64-5Hw,"Drove from Chula Vista because they were highly recommended and I was told they had Hefeweizen beer on tap from Germany.

They did not disappoint. To begin...",OMG! Is this good pizza!! We wanted to find a pizzeria with good pizza near Mission Valley and found this place on Yelp. So glad we did! The restaurant is...,"Awesome Neopolitan-style pizza! The dough is flavorful and the crust is nicely chewy. The ingredients they use are clearly high quality, and carefully...",Pizza,Italian,None,drove from chula vista because they were highly recommended and i was told they had hefeweizen beer on tap from germanythey did not disappoint to begin omg is this good pizza we wanted to find a pizzeria with good pizza near mission valley and found this place on yelp so glad we did the restaurant is awesome neopolitanstyle pizza the dough is flavorful and the crust is nicely chewy the ingredients they use are clearly high quality and carefully,0.42444444444444446,0.7422222222222223,pizza,did,good,restaurant,crust
170,Milo's Pizza & Subs,https://www.yelp.com/biz/milos-pizza-and-subs-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16194626456,32.76838,-117.05489,6686 El Cajon Blvd,San Diego,CA,92115,"Pizza, Sandwiches, Italian",4.0,428,hG6yxLM59KfIWyb67HuIqg,"Never fails! Pizza is soooo good!! Best NY style in town! The guys are so nice and always in a great mood, even amongst this whole covid situation! Thank...","We hadn't ordered from Milo's before, but my hubby had tried some of their pizza before.  We called in our order.  The gentleman who answered the phone was...","Today I had the honor of trying this gold mine this is truly 100 percent New York pizza and it doesn't get any better 
I'm a born and raised New Yorker well...",Pizza,Sandwiches,Italian,never fails pizza is soooo good best ny style in town the guys are so nice and always in a great mood even amongst this whole covid situation thank we hadnt ordered from milos before but my hubby had tried some of their pizza before  we called in our order  the gentleman who answered the phone was today i had the honor of trying this gold mine this is truly  percent new york pizza and it doesnt get any better im a born and raised new yorker well,0.48030303030303023,0.5287878787878788,pizza,new,answered,born,good
171,Yescas Family Cuisine,https://www.yelp.com/biz/yescas-family-cuisine-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16193268314,32.709553,-117.063883,6201 Imperial Ave,San Diego,CA,92114,"Italian, Salad, Sandwiches",5.0,4,URZa2cCslB7OZiaZv6fClQ,"To die for grill chicken sandwich was amazing and also the shrimp sandwich amazing.by far the best food in the area, you need to try this place out",Got the cheesesteak!!!!!!! Bomb!! Bread was lightly crisp on the outside. Meat was seasoned well and juicy. Yum yum!!,"Lasagna is delicious!  According to my husband, who hates pasta. My son is obsessed with their pizza.  I ordered the cheese ravioli which was good too. But...",Italian,Salad,Sandwiches,to die for grill chicken sandwich was amazing and also the shrimp sandwich amazingby far the best food in the area you need to try this place out got the cheesesteak bomb bread was lightly crisp on the outside meat was seasoned well and juicy yum yum lasagna is delicious  according to my husband who hates pasta my son is obsessed with their pizza  i ordered the cheese ravioli which was good too but,0.27999999999999997,0.6466666666666667,yum,sandwich,food,ravioli,cheesesteak
172,That's Amore Pizza,https://www.yelp.com/biz/thats-amore-pizza-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18585660981,32.8938446,-117.1275024,9272 Miramar Rd,San Diego,CA,92126,Pizza,4.5,121,E1OkRd-ywaE8gnpvV6hMMw,"When the moon hits your eye, like a big pizza pie, that's amore. When the world seems to shine like you've had too much wine, that's amore.

This little...",Wonderful little joint. They don't have much of an online presence so thank god for Yelp or I would have never found them! We ordered take out from them and...,I had really high expectations because this place had 4.5 stars. I ordered the fettuccine Alfredo with chicken I got chicken nuggets. Gordon Ramsey needs to...,Pizza,None,None,when the moon hits your eye like a big pizza pie thats amore when the world seems to shine like youve had too much wine thats amorethis little wonderful little joint they dont have much of an online presence so thank god for yelp or i would have never found them we ordered take out from them and i had really high expectations because this place had  stars i ordered the fettuccine alfredo with chicken i got chicken nuggets gordon ramsey needs to,-0.0016666666666666804,0.548888888888889,ordered,chicken,little,thats,like
173,Chicago Pizza Company,https://www.yelp.com/biz/chicago-pizza-company-santee?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195628900,32.83057,-116.963055,8528 N Magnolia Ave,Santee,CA,92071,Pizza,4.0,327,p_YpfpgjyxggvK1HRA33KA,WOW!! This is my first review ever so it goes to show that this was absolutely amazing!!!! This was my first time here. The food and service were beyond my...,"Sooo good! 

Medium 9 Topping  
-mushrooms, green peppers, banana peppers, tomato, Canadian bacon, pepperoni,black olives, onions, garlic","Lovely little place in Santee. Probably my new favorite deep dish spot in San Diego. Sorry lefty's! 

Very friendly management, great prices and amazing...",Pizza,None,None,wow this is my first review ever so it goes to show that this was absolutely amazing this was my first time here the food and service were beyond my sooo good medium  topping  mushrooms green peppers banana peppers tomato canadian bacon pepperoniblack olives onions garlic lovely little place in santee probably my new favorite deep dish spot in san diego sorry leftys very friendly management great prices and amazing,0.26909090909090916,0.658080808080808,pepper,amazing,topping,diego,spot
174,Catalano's Pizzeria,https://www.yelp.com/biz/catalanos-pizzeria-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192319050,32.70672,-117.12935,3002 Imperial Ave,San Diego,CA,92102,"Pizza, Italian",4.0,134,Vwk-fqMH_JDtDu2ZCe7DfA,Our usual spots were closed so we decided to try a local spot. After looking at the pics on yelp we ordered a medium pepperoni pineapple half jalapeño pizza...,My usual go to pizza place has been closed for covid. It's been 40 days since my last slice and I just couldn't last another day. I broke down after a...,Quality pizza ! Ordered a buffalo chicken and Mexican pizza for my family. The Mexican pizza was AMAZING,Pizza,Italian,None,our usual spots were closed so we decided to try a local spot after looking at the pics on yelp we ordered a medium pepperoni pineapple half jalapeño pizza my usual go to pizza place has been closed for covid its been  days since my last slice and i just couldnt last another day i broke down after a quality pizza  ordered a buffalo chicken and mexican pizza for my family the mexican pizza was amazing,-0.07863247863247863,0.24145299145299146,pizza,spot,day,ordered,closed
175,Roger's Pizzerolo,https://www.yelp.com/biz/rogers-pizzerolo-lemon-grove?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16193039768,32.744392,-117.021443,8170 Broadway,Lemon Grove,CA,91945,"Pizza, Italian",4.5,215,1aTJh-EuPV04XJDeGHl7cg,This pizza is soooooo good!!! And I've had plenty of pizza  at every spot in SD to tell you this place is legit. Bbq chicken pizza was so flavorful! Give...,"So, we ordered pizza and it was very bad, under cooked, no sauce, just bad.   
 I would recommend going anywhere but here for pizza.  Gas, and pre_packaged...",Ordered the pepperoni pizza bread and jalapeno poppers. Far far far from tasty. As for the jalapeno poppers. No offense but HELL NO. Again no offense but...,Pizza,Italian,None,this pizza is soooooo good and ive had plenty of pizza  at every spot in sd to tell you this place is legit bbq chicken pizza was so flavorful give so we ordered pizza and it was very bad under cooked no sauce just bad    i would recommend going anywhere but here for pizza  gas and prepackaged ordered the pepperoni pizza bread and jalapeno poppers far far far from tasty as for the jalapeno poppers no offense but hell no again no offense but,-0.1728571428571428,0.8690476190476192,pizza,far,ordered,popper,bad
176,Fifty9Fifty Local Eatery,https://www.yelp.com/biz/fifty9fifty-local-eatery-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18587374665,32.839366,-117.098668,5950 Santo Rd,San Diego,CA,92124,"American (Traditional), Sports Bars",3.5,73,-O-9y0Ax0WKZniG6t8VTQw,So food is pretty darn good!  Obviously it's take-out only for now but the owner Javier is doing all he can to make his customers happy while safe. Waiting...,"Fifty9Fifty has become our go-to spot for a well deserved after work happy hour. With limited options in Tierrasanta, this place is perfect and provides an...","Went to Fifty9Fifty last night, they had a special night on the patio for Andiamo's night.
This is the second time they have done this,  it was wonderful to...",American (Traditional),Sports Bars,None,so food is pretty darn good  obviously its takeout only for now but the owner javier is doing all he can to make his customers happy while safe waiting  has become our goto spot for a well deserved after work happy hour with limited options in tierrasanta this place is perfect and provides an went to  last night they had a special night on the patio for andiamos nightthis is the second time they have done this  it was wonderful to,0.4104395604395604,0.6446886446886446,night,happy,patio,went,andiamos
